source,folio,locus,locus_kind,locus_code,visual_context,note,token,target_status,prefix,suffix,line_position,token_index,line_token_count,previous_token,next_token,line_tokens
ZL3b-n.txt,f70r2,"f70r2.16,+Cc",C,C,circular text,Has 'b' in upper left corner.,chol,exact,ch,ol,middle,10,38,dar,ykees,otar ar chedal oaral aldaiin ykeeedaiis sheo l dar chol ykees aiir dl cheey s r keeod oteeodar aiin aral daiir sheedal sheodaiin choar chol chot e i oly cho oteey chotey choeky chedy choteosam oteodar o ckhh
ZL3b-n.txt,f70r2,"f70r2.16,+Cc",C,C,circular text,Has 'b' in upper left corner.,oteeodar,broad,ot,ar,middle,18,38,keeod,aiin,otar ar chedal oaral aldaiin ykeeedaiis sheo l dar chol ykees aiir dl cheey s r keeod oteeodar aiin aral daiir sheedal sheodaiin choar chol chot e i oly cho oteey chotey choeky chedy choteosam oteodar o ckhh
ZL3b-n.txt,f70r2,"f70r2.16,+Cc",C,C,circular text,Has 'b' in upper left corner.,sheedal,broad,sh,al,middle,22,38,daiir,sheodaiin,otar ar chedal oaral aldaiin ykeeedaiis sheo l dar chol ykees aiir dl cheey s r keeod oteeodar aiin aral daiir sheedal sheodaiin choar chol chot e i oly cho oteey chotey choeky chedy choteosam oteodar o ckhh
ZL3b-n.txt,f70r2,"f70r2.16,+Cc",C,C,circular text,Has 'b' in upper left corner.,choar,broad,ch,ar,middle,24,38,sheodaiin,chol,otar ar chedal oaral aldaiin ykeeedaiis sheo l dar chol ykees aiir dl cheey s r keeod oteeodar aiin aral daiir sheedal sheodaiin choar chol chot e i oly cho oteey chotey choeky chedy choteosam oteodar o ckhh
ZL3b-n.txt,f70r2,"f70r2.16,+Cc",C,C,circular text,Has 'b' in upper left corner.,chol,exact,ch,ol,middle,25,38,choar,chot,otar ar chedal oaral aldaiin ykeeedaiis sheo l dar chol ykees aiir dl cheey s r keeod oteeodar aiin aral daiir sheedal sheodaiin choar chol chot e i oly cho oteey chotey choeky chedy choteosam oteodar o ckhh
ZL3b-n.txt,f70r2,"f70r2.16,+Cc",C,C,circular text,Has 'b' in upper left corner.,oteodar,broad,ot,ar,middle,36,38,choteosam,o,otar ar chedal oaral aldaiin ykeeedaiis sheo l dar chol ykees aiir dl cheey s r keeod oteeodar aiin aral daiir sheedal sheodaiin choar chol chot e i oly cho oteey chotey choeky chedy choteosam oteodar o ckhh
ZL3b-n.txt,f70r2,"f70r2.17,+Cc",C,C,circular text,Has 'b' in upper left corner.,cheoteeodal,broad,ch,al,middle,17,34,aim,sho,oches air chese ctheey sheeody shopcho yteody ykaldy oteeos aiin sh e y shee farar aim cheoteeodal sho choetchaldy dal aiir ches otesar dalol chtam opaiir chokeo oteedy oteeo okol chotal otol al dl
ZL3b-n.txt,f70r2,"f70r2.17,+Cc",C,C,circular text,Has 'b' in upper left corner.,dal,exact,d,al,middle,20,34,choetchaldy,aiir,oches air chese ctheey sheeody shopcho yteody ykaldy oteeos aiin sh e y shee farar aim cheoteeodal sho choetchaldy dal aiir ches otesar dalol chtam opaiir chokeo oteedy oteeo okol chotal otol al dl
ZL3b-n.txt,f70r2,"f70r2.17,+Cc",C,C,circular text,Has 'b' in upper left corner.,otesar,broad,ot,ar,middle,23,34,ches,dalol,oches air chese ctheey sheeody shopcho yteody ykaldy oteeos aiin sh e y shee farar aim cheoteeodal sho choetchaldy dal aiir ches otesar dalol chtam opaiir chokeo oteedy oteeo okol chotal otol al dl
ZL3b-n.txt,f70r2,"f70r2.17,+Cc",C,C,circular text,Has 'b' in upper left corner.,dalol,broad,d,ol,middle,24,34,otesar,chtam,oches air chese ctheey sheeody shopcho yteody ykaldy oteeos aiin sh e y shee farar aim cheoteeodal sho choetchaldy dal aiir ches otesar dalol chtam opaiir chokeo oteedy oteeo okol chotal otol al dl
ZL3b-n.txt,f70r2,"f70r2.17,+Cc",C,C,circular text,Has 'b' in upper left corner.,okol,exact,ok,ol,middle,30,34,oteeo,chotal,oches air chese ctheey sheeody shopcho yteody ykaldy oteeos aiin sh e y shee farar aim cheoteeodal sho choetchaldy dal aiir ches otesar dalol chtam opaiir chokeo oteedy oteeo okol chotal otol al dl
ZL3b-n.txt,f70r2,"f70r2.17,+Cc",C,C,circular text,Has 'b' in upper left corner.,chotal,broad,ch,al,middle,31,34,okol,otol,oches air chese ctheey sheeody shopcho yteody ykaldy oteeos aiin sh e y shee farar aim cheoteeodal sho choetchaldy dal aiir ches otesar dalol chtam opaiir chokeo oteedy oteeo okol chotal otol al dl
ZL3b-n.txt,f70r2,"f70r2.17,+Cc",C,C,circular text,Has 'b' in upper left corner.,otol,exact,ot,ol,middle,32,34,chotal,al,oches air chese ctheey sheeody shopcho yteody ykaldy oteeos aiin sh e y shee farar aim cheoteeodal sho choetchaldy dal aiir ches otesar dalol chtam opaiir chokeo oteedy oteeo okol chotal otol al dl
ZL3b-n.txt,f70r2,"f70r2.17,+Cc",C,C,circular text,Has 'b' in upper left corner.,al,standalone,,al,middle,33,34,otol,dl,oches air chese ctheey sheeody shopcho yteody ykaldy oteeos aiin sh e y shee farar aim cheoteeodal sho choetchaldy dal aiir ches otesar dalol chtam opaiir chokeo oteedy oteeo okol chotal otol al dl
ZL3b-n.txt,f70r2,"f70r2.18,+Cc",C,C,circular text,Has 'b' in upper left corner.,ar,standalone,,ar,middle,2,38,otoy,arodchedy,otoy ar arodchedy cheocphey oteeos ees cheal sheeey okeedaly cheeoekey yk ee ei d cr ar oteey s al s air oteody oteody dar aiir ody cheeos chey daiin otoeeseor air chedy okodar al sho chotol dal dy
ZL3b-n.txt,f70r2,"f70r2.18,+Cc",C,C,circular text,Has 'b' in upper left corner.,cheal,broad,ch,al,middle,7,38,ees,sheeey,otoy ar arodchedy cheocphey oteeos ees cheal sheeey okeedaly cheeoekey yk ee ei d cr ar oteey s al s air oteody oteody dar aiir ody cheeos chey daiin otoeeseor air chedy okodar al sho chotol dal dy
ZL3b-n.txt,f70r2,"f70r2.18,+Cc",C,C,circular text,Has 'b' in upper left corner.,ar,standalone,,ar,middle,16,38,cr,oteey,otoy ar arodchedy cheocphey oteeos ees cheal sheeey okeedaly cheeoekey yk ee ei d cr ar oteey s al s air oteody oteody dar aiir ody cheeos chey daiin otoeeseor air chedy okodar al sho chotol dal dy
ZL3b-n.txt,f70r2,"f70r2.18,+Cc",C,C,circular text,Has 'b' in upper left corner.,al,standalone,,al,middle,19,38,s,s,otoy ar arodchedy cheocphey oteeos ees cheal sheeey okeedaly cheeoekey yk ee ei d cr ar oteey s al s air oteody oteody dar aiir ody cheeos chey daiin otoeeseor air chedy okodar al sho chotol dal dy
ZL3b-n.txt,f70r2,"f70r2.18,+Cc",C,C,circular text,Has 'b' in upper left corner.,dar,exact,d,ar,middle,24,38,oteody,aiir,otoy ar arodchedy cheocphey oteeos ees cheal sheeey okeedaly cheeoekey yk ee ei d cr ar oteey s al s air oteody oteody dar aiir ody cheeos chey daiin otoeeseor air chedy okodar al sho chotol dal dy
ZL3b-n.txt,f70r2,"f70r2.18,+Cc",C,C,circular text,Has 'b' in upper left corner.,otoeeseor,broad,ot,or,middle,30,38,daiin,air,otoy ar arodchedy cheocphey oteeos ees cheal sheeey okeedaly cheeoekey yk ee ei d cr ar oteey s al s air oteody oteody dar aiir ody cheeos chey daiin otoeeseor air chedy okodar al sho chotol dal dy
ZL3b-n.txt,f70r2,"f70r2.18,+Cc",C,C,circular text,Has 'b' in upper left corner.,okodar,broad,ok,ar,middle,33,38,chedy,al,otoy ar arodchedy cheocphey oteeos ees cheal sheeey okeedaly cheeoekey yk ee ei d cr ar oteey s al s air oteody oteody dar aiir ody cheeos chey daiin otoeeseor air chedy okodar al sho chotol dal dy
ZL3b-n.txt,f70r2,"f70r2.18,+Cc",C,C,circular text,Has 'b' in upper left corner.,al,standalone,,al,middle,34,38,okodar,sho,otoy ar arodchedy cheocphey oteeos ees cheal sheeey okeedaly cheeoekey yk ee ei d cr ar oteey s al s air oteody oteody dar aiir ody cheeos chey daiin otoeeseor air chedy okodar al sho chotol dal dy
ZL3b-n.txt,f70r2,"f70r2.18,+Cc",C,C,circular text,Has 'b' in upper left corner.,chotol,broad,ch,ol,middle,36,38,sho,dal,otoy ar arodchedy cheocphey oteeos ees cheal sheeey okeedaly cheeoekey yk ee ei d cr ar oteey s al s air oteody oteody dar aiir ody cheeos chey daiin otoeeseor air chedy okodar al sho chotol dal dy
ZL3b-n.txt,f70r2,"f70r2.18,+Cc",C,C,circular text,Has 'b' in upper left corner.,dal,exact,d,al,middle,37,38,chotol,dy,otoy ar arodchedy cheocphey oteeos ees cheal sheeey okeedaly cheeoekey yk ee ei d cr ar oteey s al s air oteody oteody dar aiir ody cheeos chey daiin otoeeseor air chedy okodar al sho chotol dal dy
ZL3b-n.txt,f70r2,"f70r2.19,@Cc",C,C,circular text,Has 'b' in upper left corner.,ol,standalone,,ol,middle,2,13,oteesy,chy,oteesy ol chy oteo sal ol keey oteol choky otcho sh ch a
ZL3b-n.txt,f70r2,"f70r2.19,@Cc",C,C,circular text,Has 'b' in upper left corner.,ol,standalone,,ol,middle,6,13,sal,keey,oteesy ol chy oteo sal ol keey oteol choky otcho sh ch a
ZL3b-n.txt,f70r2,"f70r2.19,@Cc",C,C,circular text,Has 'b' in upper left corner.,oteol,broad,ot,ol,middle,8,13,keey,choky,oteesy ol chy oteo sal ol keey oteol choky otcho sh ch a
ZL3b-n.txt,f70v2,"f70v2.1,@Cc",C,C,circular text,of Voynich text.,dar,exact,d,ar,middle,2,49,okcheo,otey,okcheo dar otey ykeey tchy otsheo oteotey she y o shecth opcheoldair dateey sal ody choteey choeteedy oteoteotsho yteos alain sheodaly c 162 h o aiin cholkal chokear oteody cholaiin oteeoal al sheeos okey chol dy otees cho s ola r n otoaiin oteeody sos todaiin chokain otalal oteeam
ZL3b-n.txt,f70v2,"f70v2.1,@Cc",C,C,circular text,of Voynich text.,cholkal,broad,ch,al,middle,27,49,aiin,chokear,okcheo dar otey ykeey tchy otsheo oteotey she y o shecth opcheoldair dateey sal ody choteey choeteedy oteoteotsho yteos alain sheodaly c 162 h o aiin cholkal chokear oteody cholaiin oteeoal al sheeos okey chol dy otees cho s ola r n otoaiin oteeody sos todaiin chokain otalal oteeam
ZL3b-n.txt,f70v2,"f70v2.1,@Cc",C,C,circular text,of Voynich text.,chokear,broad,ch,ar,middle,28,49,cholkal,oteody,okcheo dar otey ykeey tchy otsheo oteotey she y o shecth opcheoldair dateey sal ody choteey choeteedy oteoteotsho yteos alain sheodaly c 162 h o aiin cholkal chokear oteody cholaiin oteeoal al sheeos okey chol dy otees cho s ola r n otoaiin oteeody sos todaiin chokain otalal oteeam
ZL3b-n.txt,f70v2,"f70v2.1,@Cc",C,C,circular text,of Voynich text.,oteeoal,broad,ot,al,middle,31,49,cholaiin,al,okcheo dar otey ykeey tchy otsheo oteotey she y o shecth opcheoldair dateey sal ody choteey choeteedy oteoteotsho yteos alain sheodaly c 162 h o aiin cholkal chokear oteody cholaiin oteeoal al sheeos okey chol dy otees cho s ola r n otoaiin oteeody sos todaiin chokain otalal oteeam
ZL3b-n.txt,f70v2,"f70v2.1,@Cc",C,C,circular text,of Voynich text.,al,standalone,,al,middle,32,49,oteeoal,sheeos,okcheo dar otey ykeey tchy otsheo oteotey she y o shecth opcheoldair dateey sal ody choteey choeteedy oteoteotsho yteos alain sheodaly c 162 h o aiin cholkal chokear oteody cholaiin oteeoal al sheeos okey chol dy otees cho s ola r n otoaiin oteeody sos todaiin chokain otalal oteeam
ZL3b-n.txt,f70v2,"f70v2.1,@Cc",C,C,circular text,of Voynich text.,chol,exact,ch,ol,middle,35,49,okey,dy,okcheo dar otey ykeey tchy otsheo oteotey she y o shecth opcheoldair dateey sal ody choteey choeteedy oteoteotsho yteos alain sheodaly c 162 h o aiin cholkal chokear oteody cholaiin oteeoal al sheeos okey chol dy otees cho s ola r n otoaiin oteeody sos todaiin chokain otalal oteeam
ZL3b-n.txt,f70v2,"f70v2.1,@Cc",C,C,circular text,of Voynich text.,otalal,broad,ot,al,middle,48,49,chokain,oteeam,okcheo dar otey ykeey tchy otsheo oteotey she y o shecth opcheoldair dateey sal ody choteey choeteedy oteoteotsho yteos alain sheodaly c 162 h o aiin cholkal chokear oteody cholaiin oteeoal al sheeos okey chol dy otees cho s ola r n otoaiin oteeody sos todaiin chokain otalal oteeam
ZL3b-n.txt,f70v2,"f70v2.4,&Lz",L,L,label,"Nymph labels, outer ring:",otar,exact,ot,ar,single,1,1,,,otar
ZL3b-n.txt,f70v2,"f70v2.7,&Lz",L,L,label,"Nymph labels, outer ring:",ar,standalone,,ar,end,2,2,oty,,oty ar
ZL3b-n.txt,f70v2,"f70v2.11,&Lz",L,L,label,"Nymph labels, outer ring:",otaldar,broad,ot,ar,single,1,1,,,otaldar
ZL3b-n.txt,f70v2,"f70v2.16,&Lz",L,L,label,"Nymph labels, outer ring:",otal,exact,ot,al,start,1,2,,arar,otal arar
ZL3b-n.txt,f70v2,"f70v2.21,@Cc",C,C,circular text,"Nymph labels, outer ring:",otar,exact,ot,ar,middle,4,34,amdy,am,daii 197 amdy otar am aral otair chedaiin oteey dair shchey daiin chalaly oteody chotol chedy oteotey oteeeor ar alody daiir oteedar oteey teey dalal cheoltey oteedy sheeteey okeeol ykeeos shey ykair arar alos
ZL3b-n.txt,f70v2,"f70v2.21,@Cc",C,C,circular text,"Nymph labels, outer ring:",chotol,broad,ch,ol,middle,15,34,oteody,chedy,daii 197 amdy otar am aral otair chedaiin oteey dair shchey daiin chalaly oteody chotol chedy oteotey oteeeor ar alody daiir oteedar oteey teey dalal cheoltey oteedy sheeteey okeeol ykeeos shey ykair arar alos
ZL3b-n.txt,f70v2,"f70v2.21,@Cc",C,C,circular text,"Nymph labels, outer ring:",oteeeor,broad,ot,or,middle,18,34,oteotey,ar,daii 197 amdy otar am aral otair chedaiin oteey dair shchey daiin chalaly oteody chotol chedy oteotey oteeeor ar alody daiir oteedar oteey teey dalal cheoltey oteedy sheeteey okeeol ykeeos shey ykair arar alos
ZL3b-n.txt,f70v2,"f70v2.21,@Cc",C,C,circular text,"Nymph labels, outer ring:",ar,standalone,,ar,middle,19,34,oteeeor,alody,daii 197 amdy otar am aral otair chedaiin oteey dair shchey daiin chalaly oteody chotol chedy oteotey oteeeor ar alody daiir oteedar oteey teey dalal cheoltey oteedy sheeteey okeeol ykeeos shey ykair arar alos
ZL3b-n.txt,f70v2,"f70v2.21,@Cc",C,C,circular text,"Nymph labels, outer ring:",oteedar,broad,ot,ar,middle,22,34,daiir,oteey,daii 197 amdy otar am aral otair chedaiin oteey dair shchey daiin chalaly oteody chotol chedy oteotey oteeeor ar alody daiir oteedar oteey teey dalal cheoltey oteedy sheeteey okeeol ykeeos shey ykair arar alos
ZL3b-n.txt,f70v2,"f70v2.21,@Cc",C,C,circular text,"Nymph labels, outer ring:",dalal,broad,d,al,middle,25,34,teey,cheoltey,daii 197 amdy otar am aral otair chedaiin oteey dair shchey daiin chalaly oteody chotol chedy oteotey oteeeor ar alody daiir oteedar oteey teey dalal cheoltey oteedy sheeteey okeeol ykeeos shey ykair arar alos
ZL3b-n.txt,f70v2,"f70v2.21,@Cc",C,C,circular text,"Nymph labels, outer ring:",okeeol,broad,ok,ol,middle,29,34,sheeteey,ykeeos,daii 197 amdy otar am aral otair chedaiin oteey dair shchey daiin chalaly oteody chotol chedy oteotey oteeeor ar alody daiir oteedar oteey teey dalal cheoltey oteedy sheeteey okeeol ykeeos shey ykair arar alos
ZL3b-n.txt,f70v2,"f70v2.22,@Lz",L,L,label,Inner ring:,otar,exact,ot,ar,start,1,2,,am,otar am
ZL3b-n.txt,f70v2,"f70v2.23,&Lz",L,L,label,Inner ring:,otar,exact,ot,ar,start,1,2,,al,otar al
ZL3b-n.txt,f70v2,"f70v2.23,&Lz",L,L,label,Inner ring:,al,standalone,,al,end,2,2,otar,,otar al
ZL3b-n.txt,f70v2,"f70v2.24,&Lz",L,L,label,Inner ring:,otalar,broad,ot,ar,single,1,1,,,otalar
ZL3b-n.txt,f70v2,"f70v2.28,&Lz",L,L,label,Inner ring:,oteosal,broad,ot,al,single,1,1,,,oteosal
ZL3b-n.txt,f70v2,"f70v2.30,&Lz",L,L,label,Inner ring:,okaldal,broad,ok,al,single,1,1,,,okaldal
ZL3b-n.txt,f70v2,"f70v2.32,@Cc",C,C,circular text,Inner ring:,otal,exact,ot,al,start,1,22,,daly,otal daly oteoal dal aildy otaiin ar oteey shal o qoteeal ar al otaiin al teodaiin oteeo cthey oteeos oteos aiin daim
ZL3b-n.txt,f70v2,"f70v2.32,@Cc",C,C,circular text,Inner ring:,oteoal,broad,ot,al,middle,3,22,daly,dal,otal daly oteoal dal aildy otaiin ar oteey shal o qoteeal ar al otaiin al teodaiin oteeo cthey oteeos oteos aiin daim
ZL3b-n.txt,f70v2,"f70v2.32,@Cc",C,C,circular text,Inner ring:,dal,exact,d,al,middle,4,22,oteoal,aildy,otal daly oteoal dal aildy otaiin ar oteey shal o qoteeal ar al otaiin al teodaiin oteeo cthey oteeos oteos aiin daim
ZL3b-n.txt,f70v2,"f70v2.32,@Cc",C,C,circular text,Inner ring:,ar,standalone,,ar,middle,7,22,otaiin,oteey,otal daly oteoal dal aildy otaiin ar oteey shal o qoteeal ar al otaiin al teodaiin oteeo cthey oteeos oteos aiin daim
ZL3b-n.txt,f70v2,"f70v2.32,@Cc",C,C,circular text,Inner ring:,shal,broad,sh,al,middle,9,22,oteey,o,otal daly oteoal dal aildy otaiin ar oteey shal o qoteeal ar al otaiin al teodaiin oteeo cthey oteeos oteos aiin daim
ZL3b-n.txt,f70v2,"f70v2.32,@Cc",C,C,circular text,Inner ring:,qoteeal,broad,qo,al,middle,11,22,o,ar,otal daly oteoal dal aildy otaiin ar oteey shal o qoteeal ar al otaiin al teodaiin oteeo cthey oteeos oteos aiin daim
ZL3b-n.txt,f70v2,"f70v2.32,@Cc",C,C,circular text,Inner ring:,ar,standalone,,ar,middle,12,22,qoteeal,al,otal daly oteoal dal aildy otaiin ar oteey shal o qoteeal ar al otaiin al teodaiin oteeo cthey oteeos oteos aiin daim
ZL3b-n.txt,f70v2,"f70v2.32,@Cc",C,C,circular text,Inner ring:,al,standalone,,al,middle,13,22,ar,otaiin,otal daly oteoal dal aildy otaiin ar oteey shal o qoteeal ar al otaiin al teodaiin oteeo cthey oteeos oteos aiin daim
ZL3b-n.txt,f70v2,"f70v2.32,@Cc",C,C,circular text,Inner ring:,al,standalone,,al,middle,15,22,otaiin,teodaiin,otal daly oteoal dal aildy otaiin ar oteey shal o qoteeal ar al otaiin al teodaiin oteeo cthey oteeos oteos aiin daim
ZL3b-n.txt,f70v2,"f70v2.33,@Lz",L,L,label,Central star:,otolal,broad,ot,al,single,1,1,,,otolal
ZL3b-n.txt,f70v1,"f70v1.1,@Cc",C,C,circular text,"alphabet. Abril is Spanish for April, Aries is March 20th to April 20th.",otor,exact,ot,or,middle,6,42,raiin,ochy,dalalody oteoshey okoksheo shokey raiin otor ochy s a ir is cheody cheey oteo ch ee y daiir chcthy dlal oteodaiin ykeody oteody sheo daiin oteedy chetalchs zar shoteeody okeeo dal cheody okchoteees oteeody cheokeo otaiin shes to ar oly daly sheal
ZL3b-n.txt,f70v1,"f70v1.1,@Cc",C,C,circular text,"alphabet. Abril is Spanish for April, Aries is March 20th to April 20th.",dlal,broad,d,al,middle,20,42,chcthy,oteodaiin,dalalody oteoshey okoksheo shokey raiin otor ochy s a ir is cheody cheey oteo ch ee y daiir chcthy dlal oteodaiin ykeody oteody sheo daiin oteedy chetalchs zar shoteeody okeeo dal cheody okchoteees oteeody cheokeo otaiin shes to ar oly daly sheal
ZL3b-n.txt,f70v1,"f70v1.1,@Cc",C,C,circular text,"alphabet. Abril is Spanish for April, Aries is March 20th to April 20th.",dal,exact,d,al,middle,31,42,okeeo,cheody,dalalody oteoshey okoksheo shokey raiin otor ochy s a ir is cheody cheey oteo ch ee y daiir chcthy dlal oteodaiin ykeody oteody sheo daiin oteedy chetalchs zar shoteeody okeeo dal cheody okchoteees oteeody cheokeo otaiin shes to ar oly daly sheal
ZL3b-n.txt,f70v1,"f70v1.1,@Cc",C,C,circular text,"alphabet. Abril is Spanish for April, Aries is March 20th to April 20th.",ar,standalone,,ar,middle,39,42,to,oly,dalalody oteoshey okoksheo shokey raiin otor ochy s a ir is cheody cheey oteo ch ee y daiir chcthy dlal oteodaiin ykeody oteody sheo daiin oteedy chetalchs zar shoteeody okeeo dal cheody okchoteees oteeody cheokeo otaiin shes to ar oly daly sheal
ZL3b-n.txt,f70v1,"f70v1.1,@Cc",C,C,circular text,"alphabet. Abril is Spanish for April, Aries is March 20th to April 20th.",sheal,broad,sh,al,end,42,42,daly,,dalalody oteoshey okoksheo shokey raiin otor ochy s a ir is cheody cheey oteo ch ee y daiir chcthy dlal oteodaiin ykeody oteody sheo daiin oteedy chetalchs zar shoteeody okeeo dal cheody okchoteees oteeody cheokeo otaiin shes to ar oly daly sheal
ZL3b-n.txt,f70v1,"f70v1.5,&Lz",L,L,label,"Nymph labels, outer ring:",okalal,broad,ok,al,single,1,1,,,okalal
ZL3b-n.txt,f70v1,"f70v1.11,&Lz",L,L,label,"Nymph labels, outer ring:",otal,exact,ot,al,start,1,2,,ypsharal,otal ypsharal
ZL3b-n.txt,f70v1,"f70v1.11,&Lz",L,L,label,"Nymph labels, outer ring:",ypsharal,broad,y,al,end,2,2,otal,,otal ypsharal
ZL3b-n.txt,f70v1,"f70v1.12,@Cc",C,C,circular text,"Nymph labels, outer ring:",otodal,broad,ot,al,middle,3,24,okey,cheokeeo,daiin okey otodal cheokeeo okeodal shol olaiin saiin sheo qokeeol otchykey chekeal oteosaiin chekey okeolol chees o eey opotey dal al s otecheo dal
ZL3b-n.txt,f70v1,"f70v1.12,@Cc",C,C,circular text,"Nymph labels, outer ring:",okeodal,broad,ok,al,middle,5,24,cheokeeo,shol,daiin okey otodal cheokeeo okeodal shol olaiin saiin sheo qokeeol otchykey chekeal oteosaiin chekey okeolol chees o eey opotey dal al s otecheo dal
ZL3b-n.txt,f70v1,"f70v1.12,@Cc",C,C,circular text,"Nymph labels, outer ring:",shol,exact,sh,ol,middle,6,24,okeodal,olaiin,daiin okey otodal cheokeeo okeodal shol olaiin saiin sheo qokeeol otchykey chekeal oteosaiin chekey okeolol chees o eey opotey dal al s otecheo dal
ZL3b-n.txt,f70v1,"f70v1.12,@Cc",C,C,circular text,"Nymph labels, outer ring:",qokeeol,broad,qok,ol,middle,10,24,sheo,otchykey,daiin okey otodal cheokeeo okeodal shol olaiin saiin sheo qokeeol otchykey chekeal oteosaiin chekey okeolol chees o eey opotey dal al s otecheo dal
ZL3b-n.txt,f70v1,"f70v1.12,@Cc",C,C,circular text,"Nymph labels, outer ring:",chekeal,broad,ch,al,middle,12,24,otchykey,oteosaiin,daiin okey otodal cheokeeo okeodal shol olaiin saiin sheo qokeeol otchykey chekeal oteosaiin chekey okeolol chees o eey opotey dal al s otecheo dal
ZL3b-n.txt,f70v1,"f70v1.12,@Cc",C,C,circular text,"Nymph labels, outer ring:",okeolol,broad,ok,ol,middle,15,24,chekey,chees,daiin okey otodal cheokeeo okeodal shol olaiin saiin sheo qokeeol otchykey chekeal oteosaiin chekey okeolol chees o eey opotey dal al s otecheo dal
